year	prov_resid	sexo	estud_gr	edad_gr	tocup
1996	9	6	3	8	0.0
1996	9	6	3	99	51.6
1996	9	6	99	1	2.0
1996	9	6	99	2	26.9
1996	9	6	99	3	45.0
1996	9	6	99	4	40.6
1996	9	6	99	5	45.3
1996	9	6	99	6	35.2
1996	9	6	99	7	18.2
1996	9	6	99	8	0.6
1996	9	6	99	99	25.3
1996	9	99	1	1	24.5
1996	9	99	1	2	61.5
1996	9	99	1	3	33.4
1996	9	99	1	4	31.5
1996	9	99	1	5	63.4
1996	9	99	1	6	55.0
1996	9	99	1	7	40.6
1996	9	99	1	8	0.9
1996	9	99	1	99	30.0
1996	9	99	2	1	9.4
1996	9	99	2	2	35.9
1996	9	99	2	3	61.5
1996	9	99	2	4	63.7
1996	9	99	2	5	72.5
1996	9	99	2	6	64.4
1996	9	99	2	7	52.0
1996	9	99	2	8	0.0
1996	9	99	2	99	49.7
1996	9	99	3	1	0.0
1996	9	99	3	2	19.1
1996	9	99	3	3	52.5
1996	9	99	3	4	72.7
1996	9	99	3	5	80.8
1996	9	99	3	6	91.8
1996	9	99	3	7	40.2
1996	9	99	3	8	5.7
1996	9	99	3	99	60.8
1996	9	99	99	1	10.0
1996	9	99	99	2	35.5
1996	9	99	99	3	56.5
1996	9	99	99	4	61.5
1996	9	99	99	5	70.6
1996	9	99	99	6	61.6
1996	9	99	99	7	41.6
1996	9	99	99	8	1.1
1996	9	99	99	99	41.4
1996	10	1	1	1	31.9
1996	10	1	1	2	64.7
1996	10	1	1	3	55.8
1996	10	1	1	4	69.4
1996	10	1	1	5	67.4
1996	10	1	1	6	67.2
1996	10	1	1	7	45.2
1996	10	1	1	8	1.6
1996	10	1	1	99	40.6
1996	10	1	2	1	12.6
1996	10	1	2	2	46.3
1996	10	1	2	3	62.5
1996	10	1	2	4	83.2
1996	10	1	2	5	85.5
1996	10	1	2	6	86.2
1996	10	1	2	7	90.4
1996	10	1	2	8	1.9
1996	10	1	2	99	57.9
1996	10	1	3	2	8.4
1996	10	1	3	3	48.3
1996	10	1	3	4	80.2
1996	10	1	3	5	99.4
1996	10	1	3	6	95.2
1996	10	1	3	7	93.5
1996	10	1	3	8	5.2
1996	10	1	3	99	70.2
1996	10	1	99	1	14.7
1996	10	1	99	2	45.8
1996	10	1	99	3	58.8
1996	10	1	99	4	78.2
1996	10	1	99	5	78.1
1996	10	1	99	6	73.0
1996	10	1	99	7	51.7
1996	10	1	99	8	1.7
1996	10	1	99	99	49.3
1996	10	6	1	1	24.4
1996	10	6	1	2	45.1
1996	10	6	1	3	23.6
1996	10	6	1	4	23.0
1996	10	6	1	5	26.9
1996	10	6	1	6	27.9
1996	10	6	1	7	11.4
1996	10	6	1	8	0.5
1996	10	6	1	99	13.2
1996	10	6	2	1	8.4
1996	10	6	2	2	23.7
1996	10	6	2	3	31.5
1996	10	6	2	4	40.0
1996	10	6	2	5	50.1
1996	10	6	2	6	50.6
1996	10	6	2	7	14.5
1996	10	6	2	8	0.0
1996	10	6	2	99	30.4
1996	10	6	3	1	0.0
1996	10	6	3	2	13.2
1996	10	6	3	3	54.7
1996	10	6	3	4	69.3
1996	10	6	3	5	75.9
1996	10	6	3	6	88.3
1996	10	6	3	7	56.9
1996	10	6	3	8	4.1
1996	10	6	3	99	58.8
1996	10	6	99	1	9.8
1996	10	6	99	2	25.7
1996	10	6	99	3	34.2
1996	10	6	99	4	39.0
1996	10	6	99	5	41.2
1996	10	6	99	6	37.4
1996	10	6	99	7	12.7
1996	10	6	99	8	0.5
1996	10	6	99	99	22.2
1996	10	99	1	1	28.8
1996	10	99	1	2	55.0
1996	10	99	1	3	41.1
1996	10	99	1	4	49.3
1996	10	99	1	5	47.3
1996	10	99	1	6	47.7
1996	10	99	1	7	26.7
1996	10	99	1	8	1.0
1996	10	99	1	99	25.9
1996	10	99	2	1	10.6
1996	10	99	2	2	36.7
1996	10	99	2	3	47.3
1996	10	99	2	4	62.9
1996	10	99	2	5	70.3
1996	10	99	2	6	70.3
1996	10	99	2	7	62.9
1996	10	99	2	8	1.4
1996	10	99	2	99	45.4
1996	10	99	3	1	0.0
1996	10	99	3	2	11.2
1996	10	99	3	3	52.3
1996	10	99	3	4	73.9
1996	10	99	3	5	87.1
1996	10	99	3	6	91.4
1996	10	99	3	7	83.5
1996	10	99	3	8	4.7
1996	10	99	3	99	64.0
1996	10	99	99	1	12.4
1996	10	99	99	2	36.7
1996	10	99	99	3	46.4
1996	10	99	99	4	59.8
1996	10	99	99	5	60.5
1996	10	99	99	6	55.5
1996	10	99	99	7	31.2
1996	10	99	99	8	1.0
1996	10	99	99	99	35.5
1996	11	1	1	1	19.6
1996	11	1	1	2	35.3
1996	11	1	1	3	49.5
1996	11	1	1	4	53.6
1996	11	1	1	5	60.9
1996	11	1	1	6	63.6
1996	11	1	1	7	34.6
1996	11	1	1	8	2.2
1996	11	1	1	99	41.8
1996	11	1	2	1	8.3
1996	11	1	2	2	31.7
1996	11	1	2	3	56.5
1996	11	1	2	4	68.9
1996	11	1	2	5	78.9
1996	11	1	2	6	84.1
1996	11	1	2	7	43.7
1996	11	1	2	8	0.9
1996	11	1	2	99	47.5
1996	11	1	3	1	0.0
1996	11	1	3	2	10.6
1996	11	1	3	3	39.1
1996	11	1	3	4	82.7
1996	11	1	3	5	97.7
1996	11	1	3	6	98.3
1996	11	1	3	7	64.5
1996	11	1	3	8	29.0
1996	11	1	3	99	65.7
1996	11	1	99	1	10.2
1996	11	1	99	2	30.6
1996	11	1	99	3	52.2
1996	11	1	99	4	64.7
1996	11	1	99	5	72.1
1996	11	1	99	6	70.1
1996	11	1	99	7	38.0
1996	11	1	99	8	3.3
1996	11	1	99	99	46.1
1996	11	6	1	1	3.6
1996	11	6	1	2	20.7
1996	11	6	1	3	17.2
1996	11	6	1	4	17.2
1996	11	6	1	5	17.4
1996	11	6	1	6	11.0
1996	11	6	1	7	8.0
1996	11	6	1	8	0.0
1996	11	6	1	99	10.0
1996	11	6	2	1	4.6
1996	11	6	2	2	18.2
1996	11	6	2	3	28.7
1996	11	6	2	4	26.1
1996	11	6	2	5	28.7
1996	11	6	2	6	29.5
1996	11	6	2	7	18.2
1996	11	6	2	8	0.0
1996	11	6	2	99	20.0
1996	11	6	3	1	0.0
1996	11	6	3	2	23.0
1996	11	6	3	3	51.4
1996	11	6	3	4	65.3
1996	11	6	3	5	74.7
1996	11	6	3	6	94.6
1996	11	6	3	7	50.9
1996	11	6	3	8	0.0
1996	11	6	3	99	55.1
1996	11	6	99	1	4.5
1996	11	6	99	2	19.1
1996	11	6	99	3	28.8
1996	11	6	99	4	26.7
1996	11	6	99	5	25.3
1996	11	6	99	6	16.0
1996	11	6	99	7	9.5
1996	11	6	99	8	0.0
1996	11	6	99	99	16.4
1996	11	99	1	1	11.8
1996	11	99	1	2	28.3
1996	11	99	1	3	35.1
1996	11	99	1	4	34.1
1996	11	99	1	5	37.2
1996	11	99	1	6	35.4
1996	11	99	1	7	19.7
1996	11	99	1	8	0.9
1996	11	99	1	99	24.4
1996	11	99	2	1	6.4
1996	11	99	2	2	24.7
1996	11	99	2	3	43.0
1996	11	99	2	4	46.5
1996	11	99	2	5	56.7
1996	11	99	2	6	62.4
1996	11	99	2	7	36.0
1996	11	99	2	8	0.7
1996	11	99	2	99	34.2
1996	11	99	3	1	0.0
1996	11	99	3	2	17.4
1996	11	99	3	3	45.2
1996	11	99	3	4	73.7
1996	11	99	3	5	88.8
1996	11	99	3	6	97.1
1996	11	99	3	7	61.3
1996	11	99	3	8	23.3
1996	11	99	3	99	61.1
1996	11	99	99	1	7.3
1996	11	99	99	2	24.7
1996	11	99	99	3	41.1
1996	11	99	99	4	44.7
1996	11	99	99	5	49.1
1996	11	99	99	6	42.9
1996	11	99	99	7	23.1
1996	11	99	99	8	1.4
1996	11	99	99	99	30.9
1996	12	1	1	1	33.6
1996	12	1	1	2	74.5
1996	12	1	1	3	76.0
1996	12	1	1	4	91.0
1996	12	1	1	5	88.3
1996	12	1	1	6	89.5
1996	12	1	1	7	49.1
1996	12	1	1	8	1.5
1996	12	1	1	99	48.8
1996	12	1	2	1	26.9
1996	12	1	2	2	61.6
1996	12	1	2	3	87.3
1996	12	1	2	4	86.9
1996	12	1	2	5	95.3
1996	12	1	2	6	96.2
1996	12	1	2	7	59.0
1996	12	1	2	8	9.4
1996	12	1	2	99	71.5
1996	12	1	3	2	32.1
1996	12	1	3	3	59.7
1996	12	1	3	4	95.7
1996	12	1	3	5	96.3
1996	12	1	3	6	93.4
1996	12	1	3	7	72.6
1996	12	1	3	8	0.0
1996	12	1	3	99	72.2
1996	12	1	99	1	27.8
1996	12	1	99	2	60.0
1996	12	1	99	3	81.2
1996	12	1	99	4	89.1
1996	12	1	99	5	92.1
1996	12	1	99	6	91.4
1996	12	1	99	7	51.3
1996	12	1	99	8	1.8
1996	12	1	99	99	59.5
1996	12	6	1	1	58.0
1996	12	6	1	2	49.1
1996	12	6	1	3	18.7
1996	12	6	1	4	39.6
1996	12	6	1	5	46.8
1996	12	6	1	6	33.1
1996	12	6	1	7	22.8
1996	12	6	1	8	0.3
1996	12	6	1	99	20.8
1996	12	6	2	1	15.5
1996	12	6	2	2	31.3
1996	12	6	2	3	53.3
1996	12	6	2	4	46.2
1996	12	6	2	5	42.2
1996	12	6	2	6	35.2
1996	12	6	2	7	28.1
1996	12	6	2	8	3.9
1996	12	6	2	99	35.8
1996	12	6	3	2	20.5
1996	12	6	3	3	62.5
1996	12	6	3	4	78.4
1996	12	6	3	5	79.2
1996	12	6	3	6	67.2
1996	12	6	3	7	58.6
1996	12	6	3	8	5.1
1996	12	6	3	99	61.1
1996	12	6	99	1	19.3
1996	12	6	99	2	31.1
1996	12	6	99	3	50.5
1996	12	6	99	4	50.2
1996	12	6	99	5	48.8
1996	12	6	99	6	35.3
1996	12	6	99	7	24.7
1996	12	6	99	8	0.5
1996	12	6	99	99	29.3
1996	12	99	1	1	43.4
1996	12	99	1	2	67.1
1996	12	99	1	3	51.6
1996	12	99	1	4	69.1
1996	12	99	1	5	65.6
1996	12	99	1	6	60.4
1996	12	99	1	7	34.7
1996	12	99	1	8	0.9
1996	12	99	1	99	34.1
1996	12	99	2	1	21.0
1996	12	99	2	2	47.0
1996	12	99	2	3	70.7
1996	12	99	2	4	65.5
1996	12	99	2	5	70.8
1996	12	99	2	6	70.9
1996	12	99	2	7	48.7
1996	12	99	2	8	6.9
1996	12	99	2	99	54.3
1996	12	99	3	2	26.3
1996	12	99	3	3	61.3
1996	12	99	3	4	85.9
1996	12	99	3	5	87.3
1996	12	99	3	6	84.4
1996	12	99	3	7	64.9
1996	12	99	3	8	2.0
1996	12	99	3	99	66.5
1996	12	99	99	1	23.5
1996	12	99	99	2	46.7
1996	12	99	99	3	66.0
1996	12	99	99	4	69.2
1996	12	99	99	5	70.0
1996	12	99	99	6	64.4
1996	12	99	99	7	37.2
1996	12	99	99	8	1.1
1996	12	99	99	99	44.1
1996	13	1	1	1	20.3
1996	13	1	1	2	67.0
1996	13	1	1	3	59.7
1996	13	1	1	4	73.2
1996	13	1	1	5	82.8
1996	13	1	1	6	70.9
1996	13	1	1	7	47.5
1996	13	1	1	8	2.5
1996	13	1	1	99	44.6
1996	13	1	2	1	20.0
1996	13	1	2	2	47.1
1996	13	1	2	3	82.9
1996	13	1	2	4	87.8
1996	13	1	2	5	92.9
1996	13	1	2	6	83.7
1996	13	1	2	7	69.5
1996	13	1	2	8	7.6
1996	13	1	2	99	64.6
1996	13	1	3	1	0.0
1996	13	1	3	2	20.3
1996	13	1	3	3	60.2
1996	13	1	3	4	86.2
1996	13	1	3	5	96.6
1996	13	1	3	6	88.8
1996	13	1	3	7	80.3
1996	13	1	3	8	15.7
1996	13	1	3	99	72.2
1996	13	1	99	1	20.0
1996	13	1	99	2	48.6
1996	13	1	99	3	73.9
1996	13	1	99	4	83.1
1996	13	1	99	5	88.2
1996	13	1	99	6	75.0
1996	13	1	99	7	50.5
1996	13	1	99	8	3.1
1996	13	1	99	99	54.3
1996	13	6	1	1	37.0
1996	13	6	1	2	35.1
1996	13	6	1	3	35.0
1996	13	6	1	4	26.4
1996	13	6	1	5	23.7
1996	13	6	1	6	17.3
1996	13	6	1	7	7.4
1996	13	6	1	8	0.6
1996	13	6	1	99	11.8
1996	13	6	2	1	13.4
1996	13	6	2	2	34.0
1996	13	6	2	3	38.9
1996	13	6	2	4	25.3
1996	13	6	2	5	35.7
1996	13	6	2	6	27.1
1996	13	6	2	7	19.8
1996	13	6	2	8	5.0
1996	13	6	2	99	29.2
1996	13	6	3	2	26.5
1996	13	6	3	3	67.6
1996	13	6	3	4	66.8
1996	13	6	3	5	81.8
1996	13	6	3	6	73.2
1996	13	6	3	7	55.6
1996	13	6	3	8	0.0
1996	13	6	3	99	61.0
1996	13	6	99	1	15.7
1996	13	6	99	2	33.0
1996	13	6	99	3	43.3
1996	13	6	99	4	31.9
1996	13	6	99	5	35.9
1996	13	6	99	6	20.5
1996	13	6	99	7	9.4
1996	13	6	99	8	0.6
1996	13	6	99	99	21.2
1996	13	99	1	1	27.6
1996	13	99	1	2	51.9
1996	13	99	1	3	47.7
1996	13	99	1	4	48.3
1996	13	99	1	5	52.9
1996	13	99	1	6	40.1
1996	13	99	1	7	25.9
1996	13	99	1	8	1.4
1996	13	99	1	99	26.6
1996	13	99	2	1	17.1
1996	13	99	2	2	40.5
1996	13	99	2	3	61.2
1996	13	99	2	4	59.1
1996	13	99	2	5	68.8
1996	13	99	2	6	64.0
1996	13	99	2	7	53.1
1996	13	99	2	8	6.7
1996	13	99	2	99	48.4
1996	13	99	3	1	0.0
1996	13	99	3	2	24.9
1996	13	99	3	3	64.4
1996	13	99	3	4	75.5
1996	13	99	3	5	88.4
1996	13	99	3	6	83.6
1996	13	99	3	7	68.9
1996	13	99	3	8	11.0
1996	13	99	3	99	66.2
1996	13	99	99	1	18.1
1996	13	99	99	2	40.4
1996	13	99	99	3	58.6
1996	13	99	99	4	57.7
1996	13	99	99	5	62.9
1996	13	99	99	6	46.3
1996	13	99	99	7	29.0
1996	13	99	99	8	1.7
1996	13	99	99	99	37.2
1996	14	1	1	1	20.2
1996	14	1	1	2	41.2
1996	14	1	1	3	44.4
1996	14	1	1	4	64.1
1996	14	1	1	5	71.6
1996	14	1	1	6	62.0
1996	14	1	1	7	41.0
1996	14	1	1	8	0.9
1996	14	1	1	99	39.4
1996	14	1	2	1	13.8
1996	14	1	2	2	35.8
1996	14	1	2	3	62.5
1996	14	1	2	4	74.5
1996	14	1	2	5	82.4
1996	14	1	2	6	85.0
1996	14	1	2	7	48.6
1996	14	1	2	8	7.8
1996	14	1	2	99	51.0
1996	14	1	3	1	0.0
1996	14	1	3	2	12.9
1996	14	1	3	3	54.2
1996	14	1	3	4	77.7
1996	14	1	3	5	90.8
1996	14	1	3	6	96.0
1996	14	1	3	7	66.2
1996	14	1	3	8	8.0
1996	14	1	3	99	68.7
1996	14	1	99	1	14.5
1996	14	1	99	2	35.3
1996	14	1	99	3	56.5
1996	14	1	99	4	71.2
1996	14	1	99	5	77.4
1996	14	1	99	6	69.1
1996	14	1	99	7	42.3
1996	14	1	99	8	1.4
1996	14	1	99	99	45.9
1996	14	6	1	1	22.9
1996	14	6	1	2	24.0
1996	14	6	1	3	19.1
1996	14	6	1	4	21.8
1996	14	6	1	5	20.6
1996	14	6	1	6	20.6
1996	14	6	1	7	11.6
1996	14	6	1	8	0.4
1996	14	6	1	99	11.7
1996	14	6	2	1	8.1
1996	14	6	2	2	25.0
1996	14	6	2	3	46.7
1996	14	6	2	4	31.7
1996	14	6	2	5	32.6
1996	14	6	2	6	27.7
1996	14	6	2	7	39.3
1996	14	6	2	8	4.7
1996	14	6	2	99	27.3
1996	14	6	3	1	0.0
1996	14	6	3	2	21.6
1996	14	6	3	3	43.7
1996	14	6	3	4	73.7
1996	14	6	3	5	71.1
1996	14	6	3	6	84.9
1996	14	6	3	7	67.8
1996	14	6	3	8	3.7
1996	14	6	3	99	56.4
1996	14	6	99	1	9.0
1996	14	6	99	2	24.5
1996	14	6	99	3	39.7
1996	14	6	99	4	32.5
1996	14	6	99	5	31.3
1996	14	6	99	6	25.7
1996	14	6	99	7	13.8
1996	14	6	99	8	0.5
1996	14	6	99	99	20.0
1996	14	99	1	1	21.0
1996	14	99	1	2	33.1
1996	14	99	1	3	32.7
1996	14	99	1	4	43.4
1996	14	99	1	5	46.3
1996	14	99	1	6	39.1
1996	14	99	1	7	25.5
1996	14	99	1	8	0.6
1996	14	99	1	99	24.5
1996	14	99	2	1	11.0
1996	14	99	2	2	31.0
1996	14	99	2	3	54.7
1996	14	99	2	4	54.3
1996	14	99	2	5	58.6
1996	14	99	2	6	59.7
1996	14	99	2	7	45.5
1996	14	99	2	8	6.9
1996	14	99	2	99	39.9
1996	14	99	3	1	0.0
1996	14	99	3	2	18.3
1996	14	99	3	3	48.6
1996	14	99	3	4	75.6
1996	14	99	3	5	80.4
1996	14	99	3	6	90.9
1996	14	99	3	7	66.9
1996	14	99	3	8	5.8
1996	14	99	3	99	62.2
1996	14	99	99	1	11.9
1996	14	99	99	2	30.3
1996	14	99	99	3	48.2
1996	14	99	99	4	52.5
1996	14	99	99	5	54.6
1996	14	99	99	6	46.2
1996	14	99	99	7	27.6
1996	14	99	99	8	0.9
1996	14	99	99	99	32.6
1996	15	1	1	1	27.9
1996	15	1	1	2	55.7
1996	15	1	1	3	73.8
1996	15	1	1	4	71.3
1996	15	1	1	5	75.2
1996	15	1	1	6	79.4
1996	15	1	1	7	44.2
1996	15	1	1	8	3.8
1996	15	1	1	99	47.1
1996	15	1	2	1	8.1
1996	15	1	2	2	33.1
1996	15	1	2	3	68.2
1996	15	1	2	4	80.5
1996	15	1	2	5	88.3
1996	15	1	2	6	88.4
1996	15	1	2	7	59.8
1996	15	1	2	8	6.2
1996	15	1	2	99	54.4
1996	15	1	3	1	0.0
1996	15	1	3	2	1.5
1996	15	1	3	3	28.3
1996	15	1	3	4	83.3
1996	15	1	3	5	90.3
1996	15	1	3	6	95.8
1996	15	1	3	7	73.0
1996	15	1	3	8	5.4
1996	15	1	3	99	63.8
1996	15	1	99	1	11.0
1996	15	1	99	2	33.1
1996	15	1	99	3	63.8
1996	15	1	99	4	78.1
1996	15	1	99	5	81.5
1996	15	1	99	6	83.0
1996	15	1	99	7	48.1
1996	15	1	99	8	4.0
1996	15	1	99	99	51.4
1996	15	6	1	1	37.9
1996	15	6	1	2	34.2
1996	15	6	1	3	39.0
1996	15	6	1	4	51.4
1996	15	6	1	5	31.7
1996	15	6	1	6	39.5
1996	15	6	1	7	26.6
1996	15	6	1	8	2.4
1996	15	6	1	99	22.3
1996	15	6	2	1	7.4
1996	15	6	2	2	24.7
1996	15	6	2	3	43.8
1996	15	6	2	4	44.8
1996	15	6	2	5	45.1
1996	15	6	2	6	55.5
1996	15	6	2	7	21.1
1996	15	6	2	8	0.0
1996	15	6	2	99	32.8
1996	15	6	3	1	0.0
1996	15	6	3	2	14.3
1996	15	6	3	3	41.4
1996	15	6	3	4	60.9
1996	15	6	3	5	80.8
1996	15	6	3	6	68.7
1996	15	6	3	7	88.1
1996	15	6	3	8	0.0
1996	15	6	3	99	52.2
1996	15	6	99	1	9.7
1996	15	6	99	2	23.5
1996	15	6	99	3	42.5
1996	15	6	99	4	49.9
1996	15	6	99	5	42.8
1996	15	6	99	6	44.3
1996	15	6	99	7	27.9
1996	15	6	99	8	2.3
1996	15	6	99	99	28.5
1996	15	99	1	1	30.9
1996	15	99	1	2	49.1
1996	15	99	1	3	59.7
1996	15	99	1	4	61.1
1996	15	99	1	5	53.7
1996	15	99	1	6	57.9
1996	15	99	1	7	34.5
1996	15	99	1	8	3.0
1996	15	99	1	99	33.6
1996	15	99	2	1	7.8
1996	15	99	2	2	29.1
1996	15	99	2	3	56.9
1996	15	99	2	4	63.4
1996	15	99	2	5	66.3
1996	15	99	2	6	74.7
1996	15	99	2	7	47.4
1996	15	99	2	8	3.8
1996	15	99	2	99	44.3
1996	15	99	3	1	0.0
1996	15	99	3	2	9.9
1996	15	99	3	3	37.3
1996	15	99	3	4	71.4
1996	15	99	3	5	85.1
1996	15	99	3	6	83.7
1996	15	99	3	7	76.6
1996	15	99	3	8	3.5
1996	15	99	3	99	57.6
1996	15	99	99	1	10.4
1996	15	99	99	2	28.5
1996	15	99	99	3	53.2
1996	15	99	99	4	64.1
1996	15	99	99	5	61.9
1996	15	99	99	6	63.3
1996	15	99	99	7	37.6
1996	15	99	99	8	3.0
1996	15	99	99	99	39.5
1996	16	1	1	1	40.2
1996	16	1	1	2	54.5
1996	16	1	1	3	81.1
1996	16	1	1	4	92.0
1996	16	1	1	5	92.2
1996	16	1	1	6	88.3
1996	16	1	1	7	55.9
1996	16	1	1	8	0.3
1996	16	1	1	99	42.6
1996	16	1	2	1	21.9
1996	16	1	2	2	58.3
1996	16	1	2	3	75.8
1996	16	1	2	4	91.1
1996	16	1	2	5	92.3
1996	16	1	2	6	93.2
1996	16	1	2	7	67.4
1996	16	1	2	8	0.0
1996	16	1	2	99	68.7
1996	16	1	3	1	0.0
1996	16	1	3	2	20.9
1996	16	1	3	3	40.7
1996	16	1	3	4	68.9
1996	16	1	3	5	100.0
1996	16	1	3	6	100.0
1996	16	1	3	7	91.5
1996	16	1	3	8	0.0
1996	16	1	3	99	67.1
1996	16	1	99	1	23.2
1996	16	1	99	2	55.0
1996	16	1	99	3	72.0
1996	16	1	99	4	88.8
1996	16	1	99	5	93.1
1996	16	1	99	6	89.9
1996	16	1	99	7	58.7
1996	16	1	99	8	0.3
1996	16	1	99	99	54.2
1996	16	6	1	1	42.8
1996	16	6	1	2	44.5
1996	16	6	1	3	26.5
1996	16	6	1	4	17.0
1996	16	6	1	5	13.9
1996	16	6	1	6	20.3
1996	16	6	1	7	5.7
1996	16	6	1	8	0.0
1996	16	6	1	99	7.3
1996	16	6	2	1	9.8
1996	16	6	2	2	26.5
1996	16	6	2	3	37.3
1996	16	6	2	4	30.6
1996	16	6	2	5	38.8
1996	16	6	2	6	30.2
1996	16	6	2	7	24.0
1996	16	6	2	8	0.0
1996	16	6	2	99	27.6
1996	16	6	3	1	0.0
1996	16	6	3	2	7.2
1996	16	6	3	3	35.3
1996	16	6	3	4	75.4
1996	16	6	3	5	74.3
1996	16	6	3	6	34.1
1996	16	6	3	7	46.7
1996	16	6	3	8	0.0
1996	16	6	3	99	42.3
1996	16	6	99	1	11.2
1996	16	6	99	2	22.3
1996	16	6	99	3	35.7
1996	16	6	99	4	34.1
1996	16	6	99	5	32.0
1996	16	6	99	6	23.1
1996	16	6	99	7	7.2
1996	16	6	99	8	0.0
1996	16	6	99	99	16.7
1996	16	99	1	1	41.1
1996	16	99	1	2	50.3
1996	16	99	1	3	63.4
1996	16	99	1	4	48.1
1996	16	99	1	5	52.8
1996	16	99	1	6	54.3
1996	16	99	1	7	27.5
1996	16	99	1	8	0.1
1996	16	99	1	99	24.2
1996	16	99	2	1	15.6
1996	16	99	2	2	43.7
1996	16	99	2	3	58.6
1996	16	99	2	4	62.1
1996	16	99	2	5	69.8
1996	16	99	2	6	66.9
1996	16	99	2	7	51.1
1996	16	99	2	8	0.0
1996	16	99	2	99	50.1
1996	16	99	3	1	0.0
1996	16	99	3	2	10.5
1996	16	99	3	3	38.2
1996	16	99	3	4	72.8
1996	16	99	3	5	86.3
1996	16	99	3	6	55.8
1996	16	99	3	7	78.8
1996	16	99	3	8	0.0
1996	16	99	3	99	52.8
1996	16	99	99	1	17.1
1996	16	99	99	2	38.4
1996	16	99	99	3	56.5
1996	16	99	99	4	60.3
1996	16	99	99	5	64.3
1996	16	99	99	6	57.0
1996	16	99	99	7	30.7
1996	16	99	99	8	0.1
1996	16	99	99	99	35.4
1996	17	1	1	1	22.9
1996	17	1	1	2	42.6
1996	17	1	1	3	90.1
1996	17	1	1	4	84.0
1996	17	1	1	5	85.6
1996	17	1	1	6	85.3
1996	17	1	1	7	55.5
1996	17	1	1	8	1.5
1996	17	1	1	99	51.1
1996	17	1	2	1	24.6
1996	17	1	2	2	66.1
1996	17	1	2	3	78.9
1996	17	1	2	4	92.0
1996	17	1	2	5	91.5
1996	17	1	2	6	92.9
1996	17	1	2	7	70.8
1996	17	1	2	8	0.6
1996	17	1	2	99	71.1
1996	17	1	3	1	0.0
1996	17	1	3	2	25.8
1996	17	1	3	3	85.5
1996	17	1	3	4	86.6
1996	17	1	3	5	97.4
1996	17	1	3	6	95.6
1996	17	1	3	7	79.4
1996	17	1	3	8	21.0
1996	17	1	3	99	77.1
1996	17	1	99	1	24.5
1996	17	1	99	2	60.7
1996	17	1	99	3	80.9
1996	17	1	99	4	89.9
1996	17	1	99	5	90.1
1996	17	1	99	6	87.9
1996	17	1	99	7	58.7
1996	17	1	99	8	2.3
1996	17	1	99	99	62.6
1996	17	6	1	1	10.3
1996	17	6	1	2	10.0
1996	17	6	1	3	29.5
1996	17	6	1	4	43.8
1996	17	6	1	5	41.3
1996	17	6	1	6	45.8
1996	17	6	1	7	24.8
1996	17	6	1	8	1.0
1996	17	6	1	99	22.3
1996	17	6	2	1	18.5
1996	17	6	2	2	51.0
1996	17	6	2	3	67.8
1996	17	6	2	4	60.4
1996	17	6	2	5	65.1
1996	17	6	2	6	59.2
1996	17	6	2	7	39.2
1996	17	6	2	8	2.8
1996	17	6	2	99	52.0
1996	17	6	3	2	44.5
1996	17	6	3	3	74.1
1996	17	6	3	4	87.7
1996	17	6	3	5	88.3
1996	17	6	3	6	88.6
1996	17	6	3	7	64.7
1996	17	6	3	8	11.1
1996	17	6	3	99	77.5
1996	17	6	99	1	17.9
1996	17	6	99	2	46.9
1996	17	6	99	3	64.7
1996	17	6	99	4	63.1
1996	17	6	99	5	60.2
1996	17	6	99	6	51.8
1996	17	6	99	7	27.5
1996	17	6	99	8	1.3
1996	17	6	99	99	39.9
1996	17	99	1	1	16.8
1996	17	99	1	2	27.2
1996	17	99	1	3	52.6
1996	17	99	1	4	66.5
1996	17	99	1	5	64.2
1996	17	99	1	6	66.1
1996	17	99	1	7	39.5
1996	17	99	1	8	1.2
1996	17	99	1	99	36.0
1996	17	99	2	1	21.6
1996	17	99	2	2	59.5
1996	17	99	2	3	73.2
1996	17	99	2	4	76.4
1996	17	99	2	5	79.1
1996	17	99	2	6	76.5
1996	17	99	2	7	56.1
1996	17	99	2	8	1.4
1996	17	99	2	99	62.0
1996	17	99	3	1	0.0
1996	17	99	3	2	34.5
1996	17	99	3	3	77.9
1996	17	99	3	4	87.3
1996	17	99	3	5	92.5
1996	17	99	3	6	92.2
1996	17	99	3	7	73.9
1996	17	99	3	8	17.9
1996	17	99	3	99	77.3
1996	17	99	99	1	21.2
1996	17	99	99	2	54.6
1996	17	99	99	3	71.9
1996	17	99	99	4	76.5
1996	17	99	99	5	75.6
1996	17	99	99	6	70.4
1996	17	99	99	7	42.8
1996	17	99	99	8	1.8
1996	17	99	99	99	51.1
1996	18	1	1	1	26.0
1996	18	1	1	2	34.0
1996	18	1	1	3	43.3
1996	18	1	1	4	50.0
1996	18	1	1	5	64.3
1996	18	1	1	6	64.5
1996	18	1	1	7	38.6
1996	18	1	1	8	2.0
1996	18	1	1	99	36.7
1996	18	1	2	1	13.7
1996	18	1	2	2	36.6
1996	18	1	2	3	54.4
1996	18	1	2	4	64.3
1996	18	1	2	5	83.2
1996	18	1	2	6	83.0
1996	18	1	2	7	61.1
1996	18	1	2	8	1.7
1996	18	1	2	99	49.2
1996	18	1	3	1	0.0
1996	18	1	3	2	5.0
1996	18	1	3	3	45.4
1996	18	1	3	4	58.1
1996	18	1	3	5	90.6
1996	18	1	3	6	97.2
1996	18	1	3	7	80.0
1996	18	1	3	8	13.3
